kum-factory	megaeth	0	0x53447989580f541bc138d29A0FcCf72AfbBE1355
kum-launch1	megaeth	0	0x69FE0908F1211dE66F7067021998f28A5693ABbD
kum-launch2	megaeth	0	0xB710b3fe1002eeC1E4b451502f46bC384c823522
kum-manager	megaeth	0	0x367f9db1F974eA241ba046b77B87C58e2947d8dF
kum-vault1	megaeth	0	0x37494B27b429b539a4048D19de4a015025B07662
kum-vault2	megaeth	0	0x5aFaB54ac28a3bd485751146470D053b4FF11c81
